user_id,item_id
3394,577
3584,5599
3580,52
3476,12
3590,2999
3591,1
795,3
3592,3
3582,15
3520,2
2791,17
3597,21
2041,0
3598,0
3596,7
3600,3
3594,6
3602,4
3604,1
3605,13
1744,3
3609,13
3612,0
3613,4
3614,3
2619,6
3523,7
3616,3
3618,6
3619,3
1735,4
3622,4
3593,12
3623,12
3624,2880
3625,7
3627,27
858,3653
3628,0
3629,31
3630,27
2553,4
3635,1
3637,3
3638,27
3639,3
3640,7
1963,30
3548,0
2648,1
3646,27
3649,12
3007,1474
3654,7
3389,3
3655,1
3656,32
3657,3
3658,10
3660,27
3661,3
3645,122
3634,30
3664,3
3666,3
3665,3
3670,27
3633,10
3671,12
3673,0
3678,54
2970,4
3681,10
3380,3
3683,12
3667,12
3687,3
3532,29
3691,3
3692,3
1821,1692
3694,3
3698,27
3574,3
3703,508
1052,0
3648,3509
3704,18
3706,0
3707,3
3708,3
3710,15
3643,2
3712,1
138,7
3715,0
3339,0
3717,142
3718,4
3721,14
3723,1
3722,3
3725,3
1578,3
3696,1
3729,45
2021,0
3730,31
3731,6
3720,6
3686,17
3734,3
3564,1
3740,3
3695,6
3742,1754
3540,45
3744,3
3745,3
3716,1
3211,3
3746,47
3751,12
3748,6
3757,4
3760,12
1265,4
3761,7
3753,4
3762,1
3747,12
3724,7
3764,30
3766,1
3767,7
3765,1
3770,6
3735,4
3771,1
3773,3
3774,0
3407,10
3778,125
3782,7
3685,4
3783,27
3785,4
3222,0
3791,30
3790,669
3792,13
3793,12
3796,19
3797,6
3798,7
3794,3
3801,0
2062,27
3804,0
3805,12
3806,10
3811,0
3814,6
3815,3
3820,0
3819,6
3823,15
3816,7
3824,4
3828,3
3829,7
3677,56
3834,4
3825,3
3838,3
3839,3
3840,3
3841,3
710,3
3844,2
3845,4
3846,3
3848,21
3847,3653
3843,16
3595,36
2845,3
3852,0
3856,7
3857,3
2831,1
3827,3
3854,3
3855,0
4092,3
3869,12
3871,30
3874,30
3850,21
3876,4
3881,45
3880,6
3883,0
3888,7
3891,31
3890,30
3894,6
3877,28
3889,6
3895,12
3897,6
3887,7
3900,25
3902,0
3903,23
3905,45
327,3
3907,16
3449,0
3908,20
3911,3
3914,142
3915,3
3917,3
3920,30
3921,13
3924,348
3859,1689
1828,3
3928,0
3867,28
3934,3
2732,3
3937,6
3884,0
3936,3466
3870,60
3939,1
3925,53
3737,45
3941,4
3942,1
3943,13
3946,35
3947,16
3948,1
3177,3
3950,3
3951,45
3952,13
2417,16
3386,12
3401,4
3954,31
3957,3
3958,4
3960,4
3702,30
1521,4
3963,0
1217,27
3965,1
3919,1
3787,32
3959,175
3969,7
313,1
3976,30
3962,0
2710,1
2300,1
3974,18
3985,0
3986,12
3239,1
3988,28
3989,30
81,12
3994,1
3996,16
3968,30
3062,30
3995,4
3987,3
4003,15
4006,1
4007,3
3998,7
3980,53
4002,0
4008,0
4012,12
4011,0
4013,7
3999,10
1723,1
4016,3
854,154
4023,0
3076,1
3755,45
4027,1
4028,7
3810,0
4032,12
4035,12
4036,4
4037,0
1451,12
4040,32
4044,3
4045,4
4046,12
2641,28
4050,1
2466,242
4056,7
4058,4
2583,10
4021,3
4060,27
4049,3
4065,10
4054,10
4066,3
4069,1
4048,2
3955,36
4071,1
4073,0
4076,16
4077,3
4075,3
4079,15
4081,30
4082,27
4084,1
4086,12
4088,3
4057,6
4089,1693
732,4
2474,0
4091,30
3736,45
4093,15
4096,3
4097,12
4099,3
4059,1
2049,12
4102,6685
4103,13
4104,0
4107,0
3463,36
4109,1
3768,3
4113,1
4116,40
4062,12
3776,3
3981,2
4119,36
4120,1
4124,704
4125,11
3302,12
4001,15
4130,3
1537,27
4055,22
4123,3
4132,125
4131,1
4137,13
4139,21
3837,6
4140,0
3069,0
4144,12
2855,17
4146,7
4147,0
4148,56
1061,0
3971,63
2243,1
3138,17
4153,4
4158,23
4159,2085
3285,4
3430,3
4163,125
4166,45
4170,3
4175,13
4177,1
4178,8
4173,3
4157,27
4179,1
4181,1
1465,20
4184,4756
4187,1
2654,10
4114,7
4189,3
4190,175
4026,3
3682,1
4193,0
4195,1
4198,0
4199,10
4192,3
4201,7
4203,0
4183,17
4039,6609
4206,6
4207,4
4085,45
4182,3
819,10
4209,13
2137,125
4210,17
4213,4
4214,3
2922,0
4216,0
3221,31
4217,17
4220,4
4221,21
4225,29
4226,15
1256,13
4231,13
4233,14
4164,23
1286,30
4239,31
4237,3
4204,3
4232,10
4246,45
4247,13
4211,943
1676,3
3909,13
4251,32
4252,4
4253,6
4255,1
4254,17
4256,4
4258,3
4227,3
4262,1
4261,1
4267,4
3414,32
4270,7
4271,0
4264,1
4273,3
4275,21
4277,35
4141,30
4280,15
4272,13
1799,7
4282,12
4284,16
4285,0
4289,13
4288,1
4290,2772
4276,12
4294,1
4263,3
4301,1378
4302,0
3088,7
3152,30
4303,1762
4306,7
3669,31
4308,2
1930,4
4309,29
3927,3
3497,6
4245,12
4297,10
4314,56
4313,3
4316,910
4324,3
4323,3
4327,18
4332,0
1328,4
4304,12
1711,3
4334,3
4321,1
4278,1
4336,1601
4339,10
4340,3
3182,0
2562,1
4341,1899
4342,1373
4343,0
4291,10
4295,4
3709,12
4346,0
4347,19
4349,53
4118,30
4350,40
4351,0
4311,3
4353,7
258,0
1652,16
4355,3
4357,1
4358,4
4359,0
4361,53
4362,4
4100,45
4363,4
4223,3
4366,0
4365,3
4371,3
4293,2880
4376,1
4375,4
4380,60
4382,3
4360,35
4377,1923
4386,4
4385,3
4394,0
4395,12
4378,3
4383,0
4398,69
922,2717
4400,6
4403,27
4407,0
4408,1
4410,12
4328,13
4411,1359
4412,7
4389,3
4374,1
4152,3
4391,29
4417,1
4419,4
4424,1
708,1
4381,10
2665,10
4387,552
4145,2197
4428,2676
3714,3392
4430,27
4433,18
4435,38
4441,36
4443,0
4440,4
4444,3
4420,0
4449,53
4450,45
4451,1958
4453,0
4455,28
4429,3
4459,1820
4461,21
4462,12
4463,4
4464,1923
4465,0
4151,6
4470,3
4471,13
4467,4
4472,47
2974,1
4473,59
4475,7
4325,7
4482,30
4479,3
4448,30
4485,3
3029,22
4487,0
126,4
4476,3
4490,55
4319,5933
4491,217
4492,10
4215,12
4493,45
4494,0
4495,30
4373,0
2506,13
4497,3
4499,4
4501,552
4502,4
907,12
3413,4
4425,3
4460,1150
4503,27
4506,16
4507,2
4053,12
4489,3
4508,46
4521,7
4520,1
4458,30
4527,3
4529,4
4530,704
4531,0
4532,3
4535,3
4513,1
4536,6
4447,1
4537,2736
2090,24
4539,3
4541,7
4544,1
4545,45
4546,12
4543,3
4510,1
4550,0
4552,3
4554,1
